"","trial","outcome_condition","rt","chose_risky","key_pressed","reward","color","session","total_earned","participant","condition","video","age","gender","risk_first_to_mind","total_risk","judged_percent","block","last_risk"
"283",0.636363636363636,1,"902",TRUE,"right",0,"4","first_time",0.75,"2",-1,"Restaurant",34,"F",-1,0.3,0,7,1
"284",0.646464646464647,1,"465",FALSE,"left",0.5,"2","first_time",0.7625,"2",-1,"Restaurant",34,"F",-1,0.3,0,7,0
"285",0.656565656565657,1,"381",FALSE,"left",0.5,"2","first_time",0.775,"2",-1,"Restaurant",34,"F",-1,0.3,0,7,0
"286",0.666666666666667,1,"289",TRUE,"right",0,"4","first_time",0.775,"2",-1,"Restaurant",34,"F",-1,0.3,0,7,0
"287",0.676767676767677,1,"369",FALSE,"left",0.5,"2","first_time",0.7875,"2",-1,"Restaurant",34,"F",-1,0.3,0,7,0
"288",0.686868686868687,1,"575",TRUE,"right",0,"4","first_time",0.7875,"2",-1,"Restaurant",34,"F",-1,0.3,0,7,0
"289",0.696969696969697,1,"323",FALSE,"left",0.5,"2","first_time",0.8,"2",-1,"Restaurant",34,"F",-1,0.3,0,7,0
"290",0.707070707070707,1,"215",FALSE,"left",0.5,"2","first_time",0.8125,"2",-1,"Restaurant",34,"F",-1,0.3,0,8,0
"291",0.717171717171717,1,"348",FALSE,"left",0.5,"2","first_time",0.825,"2",-1,"Restaurant",34,"F",-1,0.3,0,8,0
"292",0.727272727272727,1,"248",FALSE,"left",0.5,"2","first_time",0.8375,"2",-1,"Restaurant",34,"F",-1,0.3,0,8,0
"293",0.737373737373737,1,"221",FALSE,"left",0.5,"2","first_time",0.85,"2",-1,"Restaurant",34,"F",-1,0.3,0,8,0
"294",0.747474747474748,1,"409",FALSE,"left",0.5,"2","first_time",0.8625,"2",-1,"Restaurant",34,"F",-1,0.3,0,8,0
"295",0.757575757575758,1,"343",FALSE,"left",0.5,"2","first_time",0.875,"2",-1,"Restaurant",34,"F",-1,0.3,0,8,0
"296",0.767676767676768,1,"419",FALSE,"left",0.5,"2","first_time",0.8875,"2",-1,"Restaurant",34,"F",-1,0.3,0,8,0
"297",0.777777777777778,1,"499",FALSE,"left",0.5,"2","first_time",0.9,"2",-1,"Restaurant",34,"F",-1,0.3,0,8,0
"298",0.787878787878788,1,"872",FALSE,"left",0.5,"2","first_time",0.9125,"2",-1,"Restaurant",34,"F",-1,0.3,0,8,0
"299",0.797979797979798,1,"475",TRUE,"right",0,"4","first_time",0.9125,"2",-1,"Restaurant",34,"F",-1,0.3,0,8,0
"300",0.808080808080808,1,"383",FALSE,"left",0.5,"2","first_time",0.925,"2",-1,"Restaurant",34,"F",-1,0.3,0,9,0
"301",0.818181818181818,1,"339",TRUE,"right",1,"4","first_time",0.95,"2",-1,"Restaurant",34,"F",-1,0.3,0,9,0
"302",0.828282828282828,1,"967",TRUE,"right",0,"4","first_time",0.95,"2",-1,"Restaurant",34,"F",-1,0.3,0,9,1
"303",0.838383838383838,1,"420",FALSE,"left",0.5,"2","first_time",0.9625,"2",-1,"Restaurant",34,"F",-1,0.3,0,9,0
"304",0.848484848484849,1,"513",FALSE,"left",0.5,"2","first_time",0.975,"2",-1,"Restaurant",34,"F",-1,0.3,0,9,0
"305",0.858585858585859,1,"331",TRUE,"right",1,"4","first_time",1,"2",-1,"Restaurant",34,"F",-1,0.3,0,9,0
"306",0.868686868686869,1,"508",FALSE,"left",0.5,"2","first_time",1.0125,"2",-1,"Restaurant",34,"F",-1,0.3,0,9,1
"307",0.878787878787879,1,"440",FALSE,"left",0.5,"2","first_time",1.025,"2",-1,"Restaurant",34,"F",-1,0.3,0,9,1
"308",0.888888888888889,1,"476",TRUE,"right",1,"4","first_time",1.05,"2",-1,"Restaurant",34,"F",-1,0.3,0,9,1
"309",0.898989898989899,1,"316",FALSE,"left",0.5,"2","first_time",1.0625,"2",-1,"Restaurant",34,"F",-1,0.3,0,9,1
"310",0.909090909090909,1,"319",FALSE,"left",0.5,"2","first_time",1.075,"2",-1,"Restaurant",34,"F",-1,0.3,0,10,1
"311",0.919191919191919,1,"483",FALSE,"left",0.5,"2","first_time",1.0875,"2",-1,"Restaurant",34,"F",-1,0.3,0,10,1
"312",0.929292929292929,1,"417",FALSE,"left",0.5,"2","first_time",1.1,"2",-1,"Restaurant",34,"F",-1,0.3,0,10,1
"313",0.939393939393939,1,"331",TRUE,"right",0,"4","first_time",1.1,"2",-1,"Restaurant",34,"F",-1,0.3,0,10,1
